farmer_id,state,district,land_holding_acres,annual_income,crop,farmer_category,taluka,village
1676,Maharashtra,Nanded,2.68,398103,Soybean,Small,Degloor,Mukramabad
1677,Maharashtra,Satara,7.48,314179,Soybean,Medium,Phaltan,Nimb
1678,Maharashtra,Raigad,3.44,159767,Soybean,Small,Alibag,Chaul
1679,Maharashtra,Nashik,4.6,483961,Sugarcane,Small,Unknown,Unknown
1680,Maharashtra,Aurangabad,4.49,67241,Rice,Small,Paithan,Waluj
1681,Maharashtra,Satara,4.93,102975,Rice,Small,Phaltan,Lonand
1682,Maharashtra,Nagpur,0.96,204226,Wheat,Marginal,Katol,Dhapewada
1683,Maharashtra,Nashik,3.22,468841,Rice,Small,Unknown,Unknown
1684,Maharashtra,Nanded,5.92,488166,Rice,Medium,Biloli,Kundalwadi
1685,Maharashtra,Beed,2.0,106396,Sugarcane,Small,Patoda,Therla
1686,Maharashtra,Satara,2.03,168920,Soybean,Small,Wai,Dhom
1687,Maharashtra,Pune,0.58,456547,Soybean,Marginal,Ambegaon,Manchar
1688,Maharashtra,Amravati,3.78,244999,Sugarcane,Small,Achalpur,Paratwada
1689,Maharashtra,Nagpur,7.12,136226,Rice,Medium,Hingna,Raipur
1690,Maharashtra,Palghar,0.89,134719,Sugarcane,Marginal,Unknown,Unknown
1691,Maharashtra,Palghar,1.93,113014,Wheat,Small,Unknown,Unknown
1692,Maharashtra,Raigad,2.83,89346,Soybean,Small,Alibag,Varsoli
1693,Maharashtra,Nashik,5.99,120411,Cotton,Medium,Unknown,Unknown
1694,Maharashtra,Nagpur,5.3,235550,Wheat,Medium,Kalmeshwar,Mohpa
1695,Maharashtra,Solapur,3.62,193326,Wheat,Small,Pandharpur,Kasegaon
1696,Maharashtra,Nanded,6.19,236806,Sugarcane,Medium,Mukhed,Pimpalgaon
1697,Maharashtra,Amravati,5.07,471837,Rice,Medium,Achalpur,Pathrot
1698,Maharashtra,Beed,7.22,388585,Soybean,Medium,Patoda,Jaulkhed
1699,Maharashtra,Satara,6.64,96121,Cotton,Medium,Karad,Umbraj
1700,Maharashtra,Satara,2.4,262490,Wheat,Small,Phaltan,Sakharwadi
1701,Maharashtra,Palghar,2.54,372341,Cotton,Small,Unknown,Unknown
1702,Maharashtra,Satara,1.44,134577,Rice,Small,Phaltan,Sakharwadi
1703,Maharashtra,Amravati,3.03,406778,Rice,Small,Chandur,Nandgaon
1704,Maharashtra,Pune,8.0,299106,Cotton,Medium,Ambegaon,Awasari
1705,Maharashtra,Aurangabad,3.54,485647,Soybean,Small,Paithan,Bidkin
1706,Maharashtra,Raigad,2.15,412355,Rice,Small,Panvel,Karanjade
1707,Maharashtra,Kolhapur,6.22,185909,Cotton,Medium,Radhanagari,Gargoti
1708,Maharashtra,Yavatmal,4.57,492210,Wheat,Small,Unknown,Unknown
1709,Maharashtra,Raigad,1.62,455831,Cotton,Small,Alibag,Varsoli
1710,Maharashtra,Nashik,3.36,51466,Cotton,Small,Unknown,Unknown
1711,Maharashtra,Pune,3.61,342915,Sugarcane,Small,Junnar,Alephata
1712,Maharashtra,Raigad,6.15,396030,Rice,Medium,Mahad,Kamble
1713,Maharashtra,Beed,0.66,378055,Soybean,Marginal,Patoda,Therla
1714,Maharashtra,Palghar,2.52,279638,Soybean,Small,Unknown,Unknown
1715,Maharashtra,Nashik,4.38,463962,Sugarcane,Small,Unknown,Unknown
1716,Maharashtra,Satara,2.52,138422,Soybean,Small,Wai,Bavdhan
1717,Maharashtra,Nagpur,5.21,385513,Cotton,Medium,Katol,Dhapewada
1718,Maharashtra,Beed,4.11,314037,Sugarcane,Small,Ashti,Kasewadi
1719,Maharashtra,Nashik,3.21,342717,Wheat,Small,Unknown,Unknown
1720,Maharashtra,Nanded,7.62,146907,Rice,Medium,Degloor,Kangti
1721,Maharashtra,Satara,5.24,484090,Rice,Medium,Wai,Bavdhan
1722,Maharashtra,Raigad,1.47,258434,Rice,Small,Alibag,Varsoli
1723,Maharashtra,Raigad,4.7,412100,Cotton,Small,Alibag,Varsoli
1724,Maharashtra,Nashik,6.36,268532,Wheat,Medium,Unknown,Unknown
1725,Maharashtra,Nagpur,5.81,308093,Sugarcane,Medium,Kalmeshwar,Mohpa
1726,Maharashtra,Nanded,1.79,430724,Sugarcane,Small,Mukhed,Dapkarja
1727,Maharashtra,Satara,7.79,476583,Rice,Medium,Wai,Bavdhan
1728,Maharashtra,Aurangabad,3.87,202271,Wheat,Small,Sillod,Ajanta
1729,Maharashtra,Raigad,1.69,403548,Wheat,Small,Mahad,Dasgaon
1730,Maharashtra,Pune,1.85,255400,Wheat,Small,Haveli,Wagholi
1731,Maharashtra,Raigad,1.24,369868,Soybean,Small,Alibag,Chaul
1732,Maharashtra,Solapur,6.53,398277,Soybean,Medium,Mohol,Shirapur
1733,Maharashtra,Palghar,1.42,217477,Rice,Small,Unknown,Unknown
1734,Maharashtra,Yavatmal,1.44,279304,Wheat,Small,Unknown,Unknown
1735,Maharashtra,Amravati,6.88,65989,Wheat,Medium,Daryapur,Mangrul
1736,Maharashtra,Palghar,3.08,341075,Sugarcane,Small,Unknown,Unknown
1737,Maharashtra,Yavatmal,0.73,321434,Sugarcane,Marginal,Unknown,Unknown
1738,Maharashtra,Beed,0.89,481583,Rice,Marginal,Patoda,Therla
1739,Maharashtra,Yavatmal,1.57,171136,Wheat,Small,Unknown,Unknown
1740,Maharashtra,Satara,2.1,392022,Rice,Small,Karad,Malkapur
1741,Maharashtra,Aurangabad,5.49,402621,Sugarcane,Medium,Paithan,Patoda
1742,Maharashtra,Solapur,1.68,257370,Sugarcane,Small,Barshi,Vairag
1743,Maharashtra,Pune,1.39,176299,Soybean,Small,Haveli,Wagholi
1744,Maharashtra,Pune,6.24,211205,Rice,Medium,Ambegaon,Awasari
1745,Maharashtra,Nagpur,5.53,293688,Rice,Medium,Katol,Dhapewada
1746,Maharashtra,Raigad,3.76,155686,Wheat,Small,Alibag,Revdanda
1747,Maharashtra,Amravati,4.62,470268,Wheat,Small,Chandur,Nandgaon
1748,Maharashtra,Nashik,2.84,419430,Soybean,Small,Unknown,Unknown
1749,Maharashtra,Aurangabad,4.12,352619,Cotton,Small,Paithan,Waluj
1750,Maharashtra,Nashik,4.3,132666,Cotton,Small,Unknown,Unknown
1751,Maharashtra,Solapur,3.4,408766,Cotton,Small,Mohol,Penur
1752,Maharashtra,Yavatmal,7.3,238728,Rice,Medium,Unknown,Unknown
1753,Maharashtra,Pune,0.62,185705,Rice,Marginal,Ambegaon,Awasari
1754,Maharashtra,Solapur,6.37,460520,Sugarcane,Medium,Mohol,Penur
1755,Maharashtra,Yavatmal,1.43,157573,Rice,Small,Unknown,Unknown
1756,Maharashtra,Pune,6.48,278892,Rice,Medium,Haveli,Theur
1757,Maharashtra,Yavatmal,5.12,358690,Rice,Medium,Unknown,Unknown
1758,Maharashtra,Amravati,6.82,319152,Soybean,Medium,Achalpur,Pathrot
1759,Maharashtra,Aurangabad,1.23,360435,Rice,Small,Gangapur,Lasur
1760,Maharashtra,Palghar,4.69,208477,Wheat,Small,Unknown,Unknown
1761,Maharashtra,Nanded,4.26,298141,Wheat,Small,Biloli,Hadsani
1762,Maharashtra,Beed,5.8,348530,Sugarcane,Medium,Patoda,Therla
1763,Maharashtra,Solapur,4.51,140909,Soybean,Small,Mohol,Kamti
1764,Maharashtra,Raigad,4.56,201899,Wheat,Small,Panvel,Kamothe
1765,Maharashtra,Solapur,3.72,345184,Soybean,Small,Mohol,Kamti
1766,Maharashtra,Nanded,2.82,110354,Soybean,Small,Mukhed,Dapkarja
1767,Maharashtra,Palghar,4.12,390687,Sugarcane,Small,Unknown,Unknown
1768,Maharashtra,Kolhapur,1.39,68157,Soybean,Small,Karvir,Kalamba
1769,Maharashtra,Satara,7.71,85315,Rice,Medium,Phaltan,Lonand
1770,Maharashtra,Amravati,5.86,348076,Soybean,Medium,Achalpur,Dhamangaon
1771,Maharashtra,Amravati,7.64,464380,Sugarcane,Medium,Achalpur,Pathrot
1772,Maharashtra,Nanded,2.2,195486,Sugarcane,Small,Mukhed,Pimpalgaon
1773,Maharashtra,Raigad,7.1,308669,Sugarcane,Medium,Mahad,Kamble
1774,Maharashtra,Nashik,6.57,457543,Wheat,Medium,Unknown,Unknown
1775,Maharashtra,Yavatmal,5.58,426024,Rice,Medium,Unknown,Unknown
1776,Maharashtra,Satara,5.19,182018,Wheat,Medium,Karad,Umbraj
1777,Maharashtra,Aurangabad,2.87,326837,Cotton,Small,Sillod,Andhari
1778,Maharashtra,Aurangabad,6.62,339385,Rice,Medium,Gangapur,Lasur
1779,Maharashtra,Nanded,4.26,427338,Soybean,Small,Biloli,Sawargaon
1780,Maharashtra,Amravati,1.03,145790,Sugarcane,Small,Achalpur,Paratwada
1781,Maharashtra,Aurangabad,2.85,458756,Cotton,Small,Paithan,Waluj
1782,Maharashtra,Raigad,7.51,122255,Rice,Medium,Mahad,Dasgaon
1783,Maharashtra,Kolhapur,6.88,245829,Wheat,Medium,Karvir,Kalamba
1784,Maharashtra,Solapur,7.86,222275,Sugarcane,Medium,Mohol,Shirapur
1785,Maharashtra,Nagpur,5.21,468297,Wheat,Medium,Kalmeshwar,Kohali
1786,Maharashtra,Raigad,2.36,242933,Rice,Small,Mahad,Birwadi
1787,Maharashtra,Beed,1.72,311439,Rice,Small,Georai,Kada
1788,Maharashtra,Nanded,1.9,61350,Cotton,Small,Degloor,Mukramabad
1789,Maharashtra,Nashik,0.65,236584,Soybean,Marginal,Unknown,Unknown
1790,Maharashtra,Yavatmal,3.43,368953,Wheat,Small,Unknown,Unknown
1791,Maharashtra,Beed,1.94,151894,Cotton,Small,Patoda,Chousala
1792,Maharashtra,Yavatmal,3.59,409701,Sugarcane,Small,Unknown,Unknown
1793,Maharashtra,Pune,7.51,486048,Soybean,Medium,Junnar,Alephata
1794,Maharashtra,Beed,3.73,471585,Cotton,Small,Patoda,Therla
1795,Maharashtra,Nagpur,7.08,81728,Wheat,Medium,Hingna,Wanadongri
1796,Maharashtra,Amravati,5.04,329720,Rice,Medium,Achalpur,Pathrot
1797,Maharashtra,Kolhapur,2.35,472217,Sugarcane,Small,Radhanagari,Kasba Radhanagari
1798,Maharashtra,Solapur,3.17,133384,Wheat,Small,Mohol,Kamti
1799,Maharashtra,Solapur,1.13,50390,Soybean,Small,Barshi,Tadsoundane
1800,Maharashtra,Kolhapur,3.0,357580,Soybean,Small,Karvir,Kalamba
1801,Maharashtra,Satara,5.58,61569,Rice,Medium,Karad,Malkapur
1802,Maharashtra,Pune,1.04,456245,Rice,Small,Ambegaon,Awasari
1803,Maharashtra,Yavatmal,2.04,72490,Sugarcane,Small,Unknown,Unknown
1804,Maharashtra,Nagpur,3.36,358019,Sugarcane,Small,Hingna,Takli
1805,Maharashtra,Aurangabad,7.87,318011,Rice,Medium,Paithan,Waluj
1806,Maharashtra,Beed,6.39,130820,Rice,Medium,Patoda,Jaulkhed
1807,Maharashtra,Pune,6.0,411659,Soybean,Medium,Junnar,Otur
1808,Maharashtra,Raigad,1.37,321265,Rice,Small,Panvel,Karanjade
1809,Maharashtra,Nanded,6.36,51539,Cotton,Medium,Degloor,Kangti
1810,Maharashtra,Beed,6.39,460243,Wheat,Medium,Georai,Kada
1811,Maharashtra,Nagpur,5.01,439546,Rice,Medium,Katol,Sawanga
1812,Maharashtra,Nashik,7.93,386373,Sugarcane,Medium,Unknown,Unknown
1813,Maharashtra,Nashik,2.94,452137,Cotton,Small,Unknown,Unknown
1814,Maharashtra,Pune,7.56,362579,Sugarcane,Medium,Junnar,Otur
1815,Maharashtra,Amravati,7.36,453526,Cotton,Medium,Daryapur,Yeoda
1816,Maharashtra,Nagpur,0.59,113965,Rice,Marginal,Hingna,Raipur
1817,Maharashtra,Nagpur,3.88,423192,Wheat,Small,Hingna,Takli
1818,Maharashtra,Kolhapur,7.83,408588,Sugarcane,Medium,Hatkanangale,Pethvadgaon
1819,Maharashtra,Raigad,1.27,382066,Cotton,Small,Panvel,Kamothe
1820,Maharashtra,Amravati,4.61,147799,Soybean,Small,Chandur,Nandgaon
1821,Maharashtra,Raigad,7.84,143948,Rice,Medium,Panvel,Kalamboli
1822,Maharashtra,Yavatmal,4.67,193314,Wheat,Small,Unknown,Unknown
1823,Maharashtra,Yavatmal,1.92,298099,Rice,Small,Unknown,Unknown
1824,Maharashtra,Aurangabad,4.87,321091,Soybean,Small,Sillod,Golegaon
1825,Maharashtra,Solapur,2.03,293322,Wheat,Small,Mohol,Kamti
1826,Maharashtra,Nashik,4.4,252538,Soybean,Small,Unknown,Unknown
1827,Maharashtra,Nanded,1.06,284778,Rice,Small,Biloli,Kundalwadi
1828,Maharashtra,Yavatmal,5.04,305821,Cotton,Medium,Unknown,Unknown
1829,Maharashtra,Amravati,4.38,242888,Rice,Small,Daryapur,Yeoda
1830,Maharashtra,Nagpur,6.05,360929,Rice,Medium,Kalmeshwar,Gondkhairi
1831,Maharashtra,Nanded,5.23,432107,Rice,Medium,Biloli,Kundalwadi
1832,Maharashtra,Palghar,4.62,312651,Sugarcane,Small,Unknown,Unknown
1833,Maharashtra,Raigad,5.67,208223,Soybean,Medium,Alibag,Varsoli
1834,Maharashtra,Yavatmal,1.58,61618,Soybean,Small,Unknown,Unknown
1835,Maharashtra,Nagpur,4.97,386430,Soybean,Small,Kalmeshwar,Gondkhairi
1836,Maharashtra,Yavatmal,1.79,328266,Sugarcane,Small,Unknown,Unknown
1837,Maharashtra,Nashik,7.44,188426,Cotton,Medium,Unknown,Unknown
1838,Maharashtra,Palghar,1.01,421742,Rice,Small,Unknown,Unknown
1839,Maharashtra,Beed,3.73,474195,Cotton,Small,Ashti,Kasewadi
1840,Maharashtra,Yavatmal,5.72,136436,Sugarcane,Medium,Unknown,Unknown
1841,Maharashtra,Amravati,3.94,260448,Soybean,Small,Achalpur,Pathrot
1842,Maharashtra,Yavatmal,1.19,495990,Rice,Small,Unknown,Unknown
1843,Maharashtra,Solapur,4.65,186109,Wheat,Small,Pandharpur,Bhalwani
1844,Maharashtra,Nanded,5.31,78633,Wheat,Medium,Degloor,Mukramabad
1845,Maharashtra,Nanded,5.78,336639,Cotton,Medium,Degloor,Kangti
1846,Maharashtra,Nashik,3.3,376694,Soybean,Small,Unknown,Unknown
1847,Maharashtra,Amravati,4.73,262456,Wheat,Small,Daryapur,Yeoda
1848,Maharashtra,Palghar,3.88,348627,Cotton,Small,Unknown,Unknown
1849,Maharashtra,Kolhapur,5.54,425325,Sugarcane,Medium,Radhanagari,Gargoti
1850,Maharashtra,Amravati,4.88,346213,Cotton,Small,Achalpur,Paratwada
1851,Maharashtra,Nanded,4.44,188442,Cotton,Small,Degloor,Kangti
1852,Maharashtra,Solapur,2.37,169873,Cotton,Small,Mohol,Penur
1853,Maharashtra,Beed,0.52,428987,Rice,Marginal,Patoda,Jaulkhed
1854,Maharashtra,Nashik,1.81,121947,Cotton,Small,Unknown,Unknown
1855,Maharashtra,Kolhapur,1.38,220205,Cotton,Small,Radhanagari,Dhamod
1856,Maharashtra,Solapur,3.87,277107,Rice,Small,Mohol,Kamti
1857,Maharashtra,Palghar,5.09,145761,Rice,Medium,Unknown,Unknown
1858,Maharashtra,Raigad,2.1,425897,Sugarcane,Small,Alibag,Revdanda
1859,Maharashtra,Palghar,7.54,443908,Soybean,Medium,Unknown,Unknown
1860,Maharashtra,Solapur,0.55,78926,Wheat,Marginal,Pandharpur,Mundhewadi
1861,Maharashtra,Raigad,6.29,411926,Wheat,Medium,Mahad,Kamble
1862,Maharashtra,Pune,5.19,154700,Cotton,Medium,Junnar,Narayangaon
1863,Maharashtra,Nashik,3.3,386128,Sugarcane,Small,Unknown,Unknown
1864,Maharashtra,Amravati,0.88,486606,Cotton,Marginal,Achalpur,Paratwada
1865,Maharashtra,Raigad,5.21,99593,Wheat,Medium,Mahad,Dasgaon
1866,Maharashtra,Raigad,3.39,387753,Rice,Small,Panvel,Kalamboli
1867,Maharashtra,Nagpur,7.52,55209,Soybean,Medium,Kalmeshwar,Kohali
1868,Maharashtra,Beed,4.56,176700,Sugarcane,Small,Georai,Bansarola
1869,Maharashtra,Nagpur,7.55,449749,Rice,Medium,Hingna,Wanadongri
1870,Maharashtra,Amravati,2.15,136597,Soybean,Small,Chandur,Nandgaon
1871,Maharashtra,Amravati,5.94,319355,Sugarcane,Medium,Achalpur,Paratwada
1872,Maharashtra,Nashik,5.13,59927,Sugarcane,Medium,Unknown,Unknown
1873,Maharashtra,Amravati,6.05,258535,Wheat,Medium,Daryapur,Anjangaon
1874,Maharashtra,Nanded,2.11,167333,Rice,Small,Mukhed,Honer
1875,Maharashtra,Raigad,5.49,205666,Sugarcane,Medium,Panvel,Kalamboli
1876,Maharashtra,Raigad,4.24,255924,Sugarcane,Small,Alibag,Revdanda
1877,Maharashtra,Pune,6.07,258785,Soybean,Medium,Haveli,Theur
1878,Maharashtra,Kolhapur,2.95,388526,Wheat,Small,Karvir,Kalamba
1879,Maharashtra,Amravati,7.18,189005,Cotton,Medium,Daryapur,Yeoda
1880,Maharashtra,Nagpur,1.13,153780,Wheat,Small,Katol,Metpanjara
1881,Maharashtra,Amravati,6.55,90696,Cotton,Medium,Chandur,Rajura
1882,Maharashtra,Palghar,6.96,246521,Rice,Medium,Unknown,Unknown
1883,Maharashtra,Pune,6.63,379760,Rice,Medium,Haveli,Wagholi
1884,Maharashtra,Nanded,4.35,449305,Sugarcane,Small,Degloor,Gokunda
1885,Maharashtra,Nanded,3.79,499764,Rice,Small,Degloor,Mukramabad
1886,Maharashtra,Yavatmal,7.97,207195,Sugarcane,Medium,Unknown,Unknown
1887,Maharashtra,Raigad,2.22,451013,Wheat,Small,Panvel,Kamothe
1888,Maharashtra,Nanded,4.6,100013,Rice,Small,Degloor,Gokunda
1889,Maharashtra,Raigad,5.53,451562,Wheat,Medium,Panvel,Karanjade
1890,Maharashtra,Yavatmal,5.76,266486,Wheat,Medium,Unknown,Unknown
1891,Maharashtra,Solapur,2.03,476888,Rice,Small,Barshi,Vairag
1892,Maharashtra,Beed,5.4,460869,Wheat,Medium,Georai,Bansarola
1893,Maharashtra,Aurangabad,6.64,361700,Rice,Medium,Paithan,Bidkin
1894,Maharashtra,Nanded,0.88,435867,Rice,Marginal,Degloor,Kangti
1895,Maharashtra,Kolhapur,7.34,289350,Rice,Medium,Hatkanangale,Jaysingpur
1896,Maharashtra,Palghar,0.72,76140,Cotton,Marginal,Unknown,Unknown
1897,Maharashtra,Satara,3.17,313328,Wheat,Small,Wai,Kikali
1898,Maharashtra,Solapur,0.62,477709,Soybean,Marginal,Mohol,Shirapur
1899,Maharashtra,Nanded,1.08,487364,Rice,Small,Degloor,Kangti
1900,Maharashtra,Raigad,7.33,205918,Wheat,Medium,Panvel,Kamothe
1901,Maharashtra,Beed,3.16,161361,Sugarcane,Small,Patoda,Jaulkhed
1902,Maharashtra,Yavatmal,3.69,203267,Rice,Small,Unknown,Unknown
1903,Maharashtra,Nagpur,2.12,317750,Rice,Small,Hingna,Wanadongri
1904,Maharashtra,Satara,4.98,447172,Soybean,Small,Phaltan,Sakharwadi
1905,Maharashtra,Beed,4.96,66555,Cotton,Small,Patoda,Therla
1906,Maharashtra,Beed,3.29,140385,Cotton,Small,Patoda,Chousala
1907,Maharashtra,Nanded,3.0,461906,Rice,Small,Biloli,Sawargaon
1908,Maharashtra,Solapur,7.14,370646,Wheat,Medium,Barshi,Vairag
1909,Maharashtra,Satara,3.37,305658,Sugarcane,Small,Wai,Bavdhan
1910,Maharashtra,Nashik,4.2,492065,Sugarcane,Small,Unknown,Unknown
1911,Maharashtra,Aurangabad,2.62,207419,Wheat,Small,Gangapur,Banewadi
1912,Maharashtra,Nashik,6.4,279797,Rice,Medium,Unknown,Unknown
1913,Maharashtra,Raigad,3.48,153844,Sugarcane,Small,Alibag,Revdanda
1914,Maharashtra,Raigad,4.35,141321,Cotton,Small,Mahad,Dasgaon
1915,Maharashtra,Palghar,2.4,361200,Wheat,Small,Unknown,Unknown
1916,Maharashtra,Satara,7.91,244923,Soybean,Medium,Karad,Masur
1917,Maharashtra,Nashik,2.69,148234,Rice,Small,Unknown,Unknown
1918,Maharashtra,Raigad,6.28,277705,Wheat,Medium,Panvel,Kalamboli
1919,Maharashtra,Nanded,3.71,251283,Sugarcane,Small,Degloor,Kangti
1920,Maharashtra,Pune,2.05,353994,Rice,Small,Haveli,Theur
1921,Maharashtra,Yavatmal,6.5,339987,Cotton,Medium,Unknown,Unknown
1922,Maharashtra,Pune,3.0,374464,Rice,Small,Haveli,Wagholi
1923,Maharashtra,Amravati,6.99,79793,Rice,Medium,Daryapur,Anjangaon
1924,Maharashtra,Nashik,7.36,482732,Cotton,Medium,Unknown,Unknown
1925,Maharashtra,Palghar,6.95,198929,Cotton,Medium,Unknown,Unknown
1926,Maharashtra,Amravati,0.76,69627,Rice,Marginal,Chandur,Rajura
1927,Maharashtra,Raigad,6.41,373966,Cotton,Medium,Alibag,Chaul
1928,Maharashtra,Nagpur,3.59,272633,Wheat,Small,Hingna,Raipur
1929,Maharashtra,Kolhapur,7.05,495464,Cotton,Medium,Karvir,Kalamba
1930,Maharashtra,Nagpur,5.28,367942,Cotton,Medium,Hingna,Takli
1931,Maharashtra,Satara,6.75,274440,Rice,Medium,Wai,Dhom
1932,Maharashtra,Beed,4.25,225188,Wheat,Small,Patoda,Therla
1933,Maharashtra,Yavatmal,4.51,387462,Soybean,Small,Unknown,Unknown
1934,Maharashtra,Nashik,1.58,416330,Soybean,Small,Unknown,Unknown
1935,Maharashtra,Palghar,6.38,308191,Sugarcane,Medium,Unknown,Unknown
1936,Maharashtra,Palghar,3.65,400046,Cotton,Small,Unknown,Unknown
1937,Maharashtra,Solapur,4.25,471773,Cotton,Small,Mohol,Penur
1938,Maharashtra,Raigad,6.39,383478,Wheat,Medium,Alibag,Chaul
1939,Maharashtra,Kolhapur,4.99,418863,Soybean,Small,Hatkanangale,Pethvadgaon
1940,Maharashtra,Aurangabad,2.01,173099,Sugarcane,Small,Gangapur,Lasur
1941,Maharashtra,Aurangabad,4.93,259074,Wheat,Small,Paithan,Waluj
1942,Maharashtra,Aurangabad,3.56,223686,Cotton,Small,Sillod,Ajanta
1943,Maharashtra,Nashik,4.02,324864,Soybean,Small,Unknown,Unknown
1944,Maharashtra,Aurangabad,0.71,369752,Sugarcane,Marginal,Paithan,Bidkin
1945,Maharashtra,Nanded,2.08,157449,Rice,Small,Mukhed,Dapkarja
1946,Maharashtra,Pune,2.61,152828,Soybean,Small,Haveli,Theur
1947,Maharashtra,Palghar,5.85,176613,Sugarcane,Medium,Unknown,Unknown
1948,Maharashtra,Kolhapur,0.59,122095,Wheat,Marginal,Radhanagari,Gargoti
1949,Maharashtra,Pune,3.57,155924,Rice,Small,Haveli,Uruli
1950,Maharashtra,Beed,7.43,146452,Sugarcane,Medium,Patoda,Chousala
1951,Maharashtra,Kolhapur,1.34,137593,Sugarcane,Small,Karvir,Uchgaon
1952,Maharashtra,Pune,4.37,216964,Cotton,Small,Junnar,Alephata
1953,Maharashtra,Kolhapur,6.4,419119,Soybean,Medium,Hatkanangale,Pethvadgaon
1954,Maharashtra,Beed,7.57,389386,Cotton,Medium,Patoda,Therla
1955,Maharashtra,Amravati,6.1,428185,Rice,Medium,Achalpur,Dhamangaon
1956,Maharashtra,Nanded,5.9,176202,Sugarcane,Medium,Biloli,Kundalwadi
1957,Maharashtra,Nashik,6.7,127606,Cotton,Medium,Unknown,Unknown
1958,Maharashtra,Nashik,3.85,173769,Soybean,Small,Unknown,Unknown
1959,Maharashtra,Raigad,6.54,168542,Rice,Medium,Mahad,Kamble
1960,Maharashtra,Palghar,0.56,418582,Wheat,Marginal,Unknown,Unknown
1961,Maharashtra,Aurangabad,7.43,313068,Cotton,Medium,Sillod,Ajanta
1962,Maharashtra,Nanded,3.82,101322,Rice,Small,Mukhed,Honer
1963,Maharashtra,Nagpur,4.65,207550,Wheat,Small,Katol,Sawanga
1964,Maharashtra,Aurangabad,2.41,121042,Cotton,Small,Paithan,Waluj
1965,Maharashtra,Raigad,6.07,96418,Rice,Medium,Panvel,Kalamboli
1966,Maharashtra,Palghar,1.07,150699,Rice,Small,Unknown,Unknown
1967,Maharashtra,Satara,7.04,140140,Cotton,Medium,Wai,Dhom
1968,Maharashtra,Raigad,6.71,61781,Rice,Medium,Panvel,Kamothe
1969,Maharashtra,Nanded,2.12,448731,Sugarcane,Small,Mukhed,Honer
1970,Maharashtra,Pune,6.57,429502,Cotton,Medium,Haveli,Wagholi
1971,Maharashtra,Kolhapur,6.4,348277,Rice,Medium,Karvir,Kalamba
1972,Maharashtra,Nagpur,5.24,147628,Wheat,Medium,Katol,Sawanga
1973,Maharashtra,Nanded,3.3,126946,Wheat,Small,Degloor,Kangti
1974,Maharashtra,Beed,2.54,135058,Sugarcane,Small,Patoda,Jaulkhed
1975,Maharashtra,Satara,2.24,452311,Cotton,Small,Karad,Masur
1976,Maharashtra,Beed,2.89,201542,Rice,Small,Georai,Thakarwadi
1977,Maharashtra,Nashik,7.28,355273,Rice,Medium,Unknown,Unknown
1978,Maharashtra,Nashik,1.08,320675,Wheat,Small,Unknown,Unknown
1979,Maharashtra,Raigad,6.72,349182,Sugarcane,Medium,Alibag,Chaul
1980,Maharashtra,Aurangabad,3.12,400083,Wheat,Small,Sillod,Andhari
1981,Maharashtra,Pune,4.41,92674,Wheat,Small,Haveli,Theur
1982,Maharashtra,Nagpur,6.46,177572,Sugarcane,Medium,Katol,Sawanga
1983,Maharashtra,Raigad,7.13,275730,Cotton,Medium,Panvel,Karanjade
1984,Maharashtra,Yavatmal,3.09,341975,Rice,Small,Unknown,Unknown
1985,Maharashtra,Satara,3.96,107174,Cotton,Small,Phaltan,Sakharwadi
1986,Maharashtra,Satara,3.61,323423,Soybean,Small,Wai,Kikali
1987,Maharashtra,Raigad,0.6,481436,Soybean,Marginal,Alibag,Varsoli
1988,Maharashtra,Raigad,2.72,372754,Soybean,Small,Panvel,Karanjade
1989,Maharashtra,Nanded,3.94,495935,Sugarcane,Small,Degloor,Mukramabad
1990,Maharashtra,Aurangabad,3.58,306008,Wheat,Small,Gangapur,Banewadi
1991,Maharashtra,Nashik,5.91,103051,Cotton,Medium,Unknown,Unknown
1992,Maharashtra,Aurangabad,3.39,253085,Rice,Small,Gangapur,Banewadi
1993,Maharashtra,Kolhapur,4.17,368796,Soybean,Small,Hatkanangale,Jaysingpur
1994,Maharashtra,Nanded,3.72,115524,Cotton,Small,Mukhed,Dapkarja
1995,Maharashtra,Nanded,6.05,318614,Soybean,Medium,Mukhed,Honer
1996,Maharashtra,Nagpur,6.97,485014,Soybean,Medium,Katol,Dhapewada
1997,Maharashtra,Pune,4.49,365617,Rice,Small,Haveli,Uruli
1998,Maharashtra,Palghar,6.42,463096,Sugarcane,Medium,Unknown,Unknown
1999,Maharashtra,Amravati,2.73,281189,Wheat,Small,Achalpur,Pathrot
2000,Maharashtra,Palghar,4.56,94439,Sugarcane,Small,Unknown,Unknown
